20.1788	9.97366	1.68203	4.16329	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389	0.0818527	0.104116	0.708639	0.603949
20.2153	10.2923	1.54494	4.45276	20.166	10.4687	20.0818	10.3863	0.968259	4.75666	0.0825664	0.104014	0.707378	0.601571
20.2423	10.4975	1.23881	4.31152	19.6775	10.803	20.1271	10.6247	0.845742	4.77652	0.0829717	0.104282	0.704826	0.600308
20.2892	10.8105	1.16947	4.55694	20.371	11.0109	20.1663	10.864	0.722256	4.7934	0.0834799	0.103885	0.702653	0.597688
20.3167	11.0629	1.0362	4.59459	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727	0.0838953	0.103438	0.700459	0.595019
20.3517	11.3171	0.992013	4.66018	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807	0.0844186	0.102952	0.698864	0.592219
20.3157	11.524	0.482818	4.42145	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575	0.0842792	0.102624	0.695494	0.590636
20.3799	11.784	0.547429	4.50323	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027	0.0846941	0.102206	0.692807	0.588605
20.402	12.0137	0.624311	4.571	19.966	11.9688	20.2687	12.0692	0.093487	4.83159	0.0853061	0.101852	0.691403	0.58628
20.3823	12.3395	0.478591	4.82405	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968	0.0856077	0.101396	0.689889	0.583428
20.3498	12.5387	0.0702284	4.54224	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451	0.0855975	0.100916	0.68694	0.581275
20.3727	12.7924	0.0983805	4.59976	20.498	12.8924	20.254	12.7933	-0.28939	4.81605	0.0859734	0.100434	0.684707	0.578886
20.3738	12.9917	-0.0236087	4.44145	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428	0.0866032	0.100043	0.682542	0.577225
20.3361	13.2185	-0.101235	4.46544	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918	0.0870252	0.0997178	0.6807	0.575374
20.3049	13.4311	-0.222161	4.40031	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072	0.0874279	0.0995661	0.67893	0.573812
20.2744	13.7255	-0.295944	4.58466	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892	0.0879058	0.0991381	0.677536	0.57139
20.2336	13.9202	-0.522724	4.37683	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374	0.0884047	0.0988964	0.675555	0.569748
20.1644	14.2126	-0.64647	4.56644	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521	0.0886484	0.0984552	0.673622	0.567307
20.0995	14.4195	-0.825028	4.43828	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331	0.0887907	0.0980797	0.671452	0.565169
19.9753	14.7151	-1.03407	4.64124	19.781	14.773	19.934	14.6897	-1.30687	4.62805	0.0884824	0.0976741	0.668967	0.562664
19.9121	14.9131	-1.11073	4.51119	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944	0.0882014	0.0972471	0.666704	0.560239
19.8898	15.1404	-1.04088	4.50354	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	0.0883014	0.0968263	0.665534	0.557813
19.7869	15.3071	-1.56158	4.03273	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226	0.0882102	0.0966137	0.662748	0.557111
19.7554	15.4988	-1.45735	3.99284	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372	0.0886827	0.0966441	0.660674	0.55636
19.6769	15.6753	-1.51809	3.89139	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193	0.0893386	0.097155	0.658916	0.555987
19.5519	15.9276	-1.6509	4.04278	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469	0.0896536	0.0972841	0.657117	0.554348
19.4541	16.1189	-1.70255	4.0032	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868	0.0900456	0.0976703	0.6557	0.552648
19.3403	16.3204	-1.76513	4.0167	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731	0.0903956	0.0981851	0.654633	0.550692
19.2342	16.4925	-1.94929	3.81589	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284	0.0908636	0.0992079	0.653169	0.549329
19.0825	16.7456	-2.0972	3.97799	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953	0.0910044	0.0995903	0.651543	0.547194
18.9411	16.9146	-2.49392	3.61829	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476	0.0910242	0.100391	0.649003	0.546204
18.7273	17.2041	-2.742	3.89703	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127	0.0906669	0.10026	0.646403	0.544037
18.607	17.4091	-2.5967	4.02298	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489	0.0903509	0.100074	0.644177	0.542034
18.3807	17.6389	-2.82449	4.12262	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568	0.0901047	0.0997277	0.641716	0.540675
18.2306	17.8257	-2.88367	4.03279	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372	0.0898643	0.0993883	0.639357	0.539297
18.1187	18.0178	-2.80667	3.99981	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906	0.0895181	0.0990319	0.637563	0.538193
17.9495	18.1546	-3.09414	3.60283	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418	0.0891866	0.0988412	0.635239	0.536146
17.8395	18.2895	-2.9714	3.48679	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199	0.0889038	0.0989305	0.633622	0.534104
17.713	18.4525	-3.0034	3.35798	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973	0.0888371	0.0990814	0.632321	0.532077
17.5009	18.6647	-3.16491	3.47785	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509	0.0885756	0.098898	0.630708	0.530394
17.3278	18.7884	-3.34199	3.18342	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817	0.0883367	0.0989667	0.628785	0.528413
17.1726	18.9293	-3.30586	3.13907	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	0.0882412	0.0991643	0.627364	0.526487
17.0033	19.0909	-3.40074	3.05453	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678	0.0882695	0.0992655	0.625909	0.5246
16.7784	19.224	-3.51651	3.03143	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	0.0880876	0.0994756	0.624322	0.522877
